datetime [CET],snow height [cm],air temperature [°C],relative humidity [%]
2015-08-26 22:00:00,-7.0,8.7,91.3
2015-08-26 22:10:00,-6.9,8.9,87.9
2015-08-26 22:20:00,-6.8,9.3,85.0
2015-08-26 22:30:00,-7.0,9.3,84.5
2015-08-26 22:40:00,-6.8,9.4,83.9
2015-08-26 22:50:00,-6.8,9.3,84.1
2015-08-26 23:00:00,-7.4,9.1,86.1
2015-08-26 23:10:00,-7.3,8.7,89.8
2015-08-26 23:20:00,-7.3,8.8,88.5
2015-08-26 23:30:00,-7.3,8.9,87.8
2015-08-26 23:40:00,-7.0,8.7,89.2
2015-08-26 23:50:00,-6.2,8.5,90.2
2015-08-27 00:00:00,-5.7,8.6,90.3
2015-08-27 00:10:00,-5.7,8.6,90.4
2015-08-27 00:20:00,-5.0,8.3,91.0
2015-08-27 00:30:00,-5.2,8.2,92.4
2015-08-27 00:40:00,-5.8,8.1,92.2
2015-08-27 00:50:00,-6.2,8.1,92.9
2015-08-27 01:00:00,-6.8,8.2,92.7
2015-08-27 01:10:00,-6.4,8.3,92.7
2015-08-27 01:20:00,-5.3,8.6,90.1
2015-08-27 01:30:00,-5.0,8.6,90.3
2015-08-27 01:40:00,-5.6,8.4,90.5
2015-08-27 01:50:00,-6.5,8.5,90.0
2015-08-27 02:00:00,-6.5,8.4,89.5
2015-08-27 02:10:00,-6.5,8.2,90.4
2015-08-27 02:20:00,-5.6,8.1,91.1
2015-08-27 02:30:00,-3.8,7.5,94.5
2015-08-27 02:40:00,-4.4,7.8,93.1
2015-08-27 02:50:00,-4.4,7.7,91.2
2015-08-27 03:00:00,-4.5,7.8,89.9
2015-08-27 03:10:00,-4.6,7.9,89.2
2015-08-27 03:20:00,-4.2,7.8,88.8
2015-08-27 03:30:00,-4.2,7.8,88.7
2015-08-27 03:40:00,-4.6,7.8,89.1
2015-08-27 03:50:00,-4.7,7.8,88.4
2015-08-27 04:00:00,-4.7,7.7,88.5
2015-08-27 04:10:00,-5.0,7.7,87.7
2015-08-27 04:20:00,-5.0,7.8,87.3
2015-08-27 04:30:00,-5.5,8.0,86.0
2015-08-27 04:40:00,-5.8,7.7,87.1
2015-08-27 04:50:00,-5.8,7.4,88.3
2015-08-27 05:00:00,-6.0,8.3,80.3
2015-08-27 05:10:00,-4.7,7.3,88.3
2015-08-27 05:20:00,-3.4,7.0,87.0
2015-08-27 05:30:00,-4.2,7.1,88.9
2015-08-27 05:40:00,-3.9,7.4,84.4
2015-08-27 05:50:00,-2.9,7.5,83.3
2015-08-27 06:00:00,-2.8,7.5,81.0
2015-08-27 06:10:00,-3.8,7.6,79.9
2015-08-27 06:20:00,-3.9,7.9,78.2
2015-08-27 06:30:00,-3.9,7.9,78.8
2015-08-27 06:40:00,-3.5,7.8,79.6
2015-08-27 06:50:00,-3.1,7.9,79.7
2015-08-27 07:00:00,-3.2,8.0,79.0
2015-08-27 07:10:00,-3.5,8.3,77.1
2015-08-27 07:20:00,-4.2,8.2,78.3
2015-08-27 07:30:00,-5.2,8.4,75.9
2015-08-27 07:40:00,-6.2,8.7,75.0
2015-08-27 07:50:00,-6.7,8.5,78.8
2015-08-27 08:00:00,-7.1,9.4,74.0
2015-08-27 08:10:00,-7.1,10.1,72.4
2015-08-27 08:20:00,-6.4,10.6,67.4
2015-08-27 08:30:00,-6.6,10.4,68.1
2015-08-27 08:40:00,-7.2,10.6,70.0
2015-08-27 08:50:00,-6.7,11.9,63.8
2015-08-27 09:00:00,-7.1,10.8,73.7
2015-08-27 09:10:00,-7.1,10.7,73.3
2015-08-27 09:20:00,-6.7,10.8,73.0
2015-08-27 09:30:00,-7.5,10.2,80.9
2015-08-27 09:40:00,-7.1,10.0,83.4
2015-08-27 09:50:00,-6.5,10.8,75.7
2015-08-27 10:00:00,-6.6,11.4,69.5
2015-08-27 10:10:00,-6.8,11.3,67.8
2015-08-27 10:20:00,-6.6,11.4,65.9
2015-08-27 10:30:00,-5.6,11.3,68.3
2015-08-27 10:40:00,-5.1,11.1,71.2
2015-08-27 10:50:00,-4.8,11.3,70.3
2015-08-27 11:00:00,-4.7,11.5,71.1
2015-08-27 11:10:00,-5.0,11.5,71.7
2015-08-27 11:20:00,-4.8,11.2,71.7
2015-08-27 11:30:00,-4.6,11.2,71.6
2015-08-27 11:40:00,-4.9,11.4,70.6
2015-08-27 11:50:00,-5.2,11.4,78.6
2015-08-27 12:00:00,-5.0,11.4,79.9
2015-08-27 12:10:00,-4.8,11.4,77.5
2015-08-27 12:20:00,-4.7,12.3,73.5
2015-08-27 12:30:00,-5.1,12.4,71.4
2015-08-27 12:40:00,-5.2,12.7,70.7
2015-08-27 12:50:00,-5.3,13.1,66.8
2015-08-27 13:00:00,-5.5,13.5,58.0
2015-08-27 13:10:00,-5.7,13.3,58.0
2015-08-27 13:20:00,-5.5,13.8,56.2
2015-08-27 13:30:00,-5.3,13.8,58.7
2015-08-27 13:40:00,-5.7,14.1,58.4
2015-08-27 13:50:00,-6.0,13.9,59.9
2015-08-27 14:00:00,-6.1,14.0,59.8
2015-08-27 14:10:00,-6.5,14.7,59.2
2015-08-27 14:20:00,-6.4,14.8,58.0
2015-08-27 14:30:00,-6.1,14.5,56.7
2015-08-27 14:40:00,-6.0,14.6,58.3
2015-08-27 14:50:00,-6.3,14.6,57.1
2015-08-27 15:00:00,-6.0,14.9,57.9
2015-08-27 15:10:00,-5.6,14.9,57.9
2015-08-27 15:20:00,-7.0,14.9,60.0
2015-08-27 15:30:00,-5.8,15.1,59.9
2015-08-27 15:40:00,-5.5,15.0,58.6
2015-08-27 15:50:00,-5.8,14.9,58.8
2015-08-27 16:00:00,-5.7,15.0,58.3
2015-08-27 16:10:00,-4.9,15.3,58.1
2015-08-27 16:20:00,-4.6,15.1,59.7
2015-08-27 16:30:00,-4.8,15.1,59.5
2015-08-27 16:40:00,-4.7,14.9,60.7
2015-08-27 16:50:00,-4.0,14.9,60.9
2015-08-27 17:00:00,-3.8,15.1,62.2
2015-08-27 17:10:00,-4.7,14.8,61.7
2015-08-27 17:20:00,-5.5,14.9,61.6
2015-08-27 17:30:00,-5.3,14.7,63.0
2015-08-27 17:40:00,-5.4,14.6,64.2
2015-08-27 17:50:00,-5.8,14.7,64.3
2015-08-27 18:00:00,-6.1,14.4,65.3
2015-08-27 18:10:00,-5.2,14.3,67.2
2015-08-27 18:20:00,-4.6,13.8,69.8
2015-08-27 18:30:00,-5.4,13.4,73.1
2015-08-27 18:40:00,-6.3,13.3,73.2
2015-08-27 18:50:00,-6.9,13.0,75.1
2015-08-27 19:00:00,-7.1,12.3,78.7
2015-08-27 19:10:00,-7.4,11.9,81.6
2015-08-27 19:20:00,-7.3,11.7,82.9
2015-08-27 19:30:00,-7.2,11.5,83.8
2015-08-27 19:40:00,-7.1,11.4,84.3
2015-08-27 19:50:00,-7.2,11.3,84.4
2015-08-27 20:00:00,-7.0,11.0,85.7
2015-08-27 20:10:00,-7.0,10.8,86.6
2015-08-27 20:20:00,-7.0,10.6,88.1
2015-08-27 20:30:00,-6.9,10.5,89.0
2015-08-27 20:40:00,-6.8,10.4,90.6
2015-08-27 20:50:00,-6.6,10.2,92.0
2015-08-27 21:00:00,-6.4,10.1,92.9
2015-08-27 21:10:00,-6.7,10.1,93.4
2015-08-27 21:20:00,-6.6,10.0,93.9
2015-08-27 21:30:00,-6.5,10.0,94.3
2015-08-27 21:40:00,-6.4,9.9,94.4
2015-08-27 21:50:00,-6.6,9.8,92.3
2015-08-27 22:00:00,-6.6,9.6,92.0
2015-08-27 22:10:00,-6.7,9.6,94.2
2015-08-27 22:20:00,-6.7,9.7,94.6
2015-08-27 22:30:00,-6.6,9.5,94.6
2015-08-27 22:40:00,-6.7,9.4,94.6
2015-08-27 22:50:00,-6.8,9.4,94.6
2015-08-27 23:00:00,-6.8,9.6,94.6
2015-08-27 23:10:00,-6.6,9.4,94.6
2015-08-27 23:20:00,-6.6,9.3,94.6
2015-08-27 23:30:00,-6.6,9.1,94.6
2015-08-27 23:40:00,-6.6,9.2,94.6
2015-08-27 23:50:00,-6.7,9.2,94.6
2015-08-28 00:00:00,-6.6,9.2,94.6
2015-08-28 00:10:00,-6.8,9.2,94.6
2015-08-28 00:20:00,-6.7,9.1,94.4
2015-08-28 00:30:00,-6.7,9.2,94.1
2015-08-28 00:40:00,-7.0,9.1,94.6
2015-08-28 00:50:00,-7.0,8.9,94.6
2015-08-28 01:00:00,-7.0,8.7,94.6
2015-08-28 01:10:00,-7.0,8.6,94.6
2015-08-28 01:20:00,-6.8,8.9,93.6
2015-08-28 01:30:00,-6.6,8.9,93.2
2015-08-28 01:40:00,-6.3,8.9,89.1
2015-08-28 01:50:00,-6.3,8.7,87.9
2015-08-28 02:00:00,-7.0,8.5,91.2
2015-08-28 02:10:00,-7.4,8.8,91.3
2015-08-28 02:20:00,-7.3,8.7,91.7
2015-08-28 02:30:00,-7.3,8.7,90.1
2015-08-28 02:40:00,-6.7,8.8,88.7
2015-08-28 02:50:00,-5.7,8.6,90.8
2015-08-28 03:00:00,-5.3,8.4,92.4
2015-08-28 03:10:00,-4.5,8.4,93.8
2015-08-28 03:20:00,-4.2,8.3,93.5
2015-08-28 03:30:00,-5.0,8.3,92.8
2015-08-28 03:40:00,-5.3,8.2,93.0
2015-08-28 03:50:00,-5.2,8.2,93.2
2015-08-28 04:00:00,-5.5,8.2,92.8
2015-08-28 04:10:00,-5.9,7.9,92.3
2015-08-28 04:20:00,-6.6,7.9,91.6
2015-08-28 04:30:00,-7.1,8.1,89.2
2015-08-28 04:40:00,-7.5,7.9,85.6
2015-08-28 04:50:00,-7.4,8.2,87.2
2015-08-28 05:00:00,-7.2,7.9,87.0
2015-08-28 05:10:00,-7.0,7.7,87.4
2015-08-28 05:20:00,-6.6,7.9,84.8
2015-08-28 05:30:00,-6.5,8.2,82.0
2015-08-28 05:40:00,-5.1,8.0,85.7
2015-08-28 05:50:00,-3.8,7.9,82.5
2015-08-28 06:00:00,-3.9,7.9,82.0
2015-08-28 06:10:00,-3.1,7.8,81.6
2015-08-28 06:20:00,-2.6,7.6,86.8
2015-08-28 06:30:00,-3.3,7.7,85.9
2015-08-28 06:40:00,-4.2,8.3,74.9
2015-08-28 06:50:00,-5.2,8.8,68.2
2015-08-28 07:00:00,-6.2,8.4,78.8
2015-08-28 07:10:00,-7.1,8.0,81.5
2015-08-28 07:20:00,-7.3,8.9,73.5
2015-08-28 07:30:00,-7.7,8.5,81.9
2015-08-28 07:40:00,-8.0,8.8,72.9
2015-08-28 07:50:00,-7.7,10.6,49.2
2015-08-28 08:00:00,-7.7,10.5,53.9
2015-08-28 08:10:00,-8.0,9.8,64.4
2015-08-28 08:20:00,-8.0,11.2,48.9
2015-08-28 08:30:00,-7.7,12.6,44.2
2015-08-28 08:40:00,-8.0,13.2,46.1
2015-08-28 08:50:00,-8.9,12.9,56.6
2015-08-28 09:00:00,-9.9,13.2,65.7
2015-08-28 09:10:00,-9.5,13.1,58.4
2015-08-28 09:20:00,-8.1,13.5,58.4
2015-08-28 09:30:00,-8.3,13.4,50.5
2015-08-28 09:40:00,-8.8,13.5,55.6
2015-08-28 09:50:00,-8.7,12.9,71.0
2015-08-28 10:00:00,-8.2,13.3,73.5
2015-08-28 10:10:00,-8.0,13.3,69.5
2015-08-28 10:20:00,-7.1,13.2,68.0
2015-08-28 10:30:00,-6.7,13.5,65.1
2015-08-28 10:40:00,-7.0,13.5,64.9
2015-08-28 10:50:00,-6.7,13.6,63.8
2015-08-28 11:00:00,-6.5,13.7,53.7
2015-08-28 11:10:00,-6.0,13.9,69.1
2015-08-28 11:20:00,-6.4,14.0,64.1
2015-08-28 11:30:00,-6.8,14.8,48.2
2015-08-28 11:40:00,-6.7,14.8,49.2
2015-08-28 11:50:00,-7.2,15.2,37.4
2015-08-28 12:00:00,-7.6,14.6,59.8
2015-08-28 12:10:00,-7.4,15.2,44.6
2015-08-28 12:20:00,-6.7,15.4,43.6
2015-08-28 12:30:00,-6.6,14.9,48.4
2015-08-28 12:40:00,-6.9,14.8,54.4
2015-08-28 12:50:00,-6.7,15.0,53.5
2015-08-28 13:00:00,-6.7,15.3,48.5
2015-08-28 13:10:00,-6.7,15.3,48.4
2015-08-28 13:20:00,-6.6,15.6,48.4
2015-08-28 13:30:00,-6.5,15.6,48.6
2015-08-28 13:40:00,-6.4,15.7,49.5
2015-08-28 13:50:00,-6.3,15.9,45.3
2015-08-28 14:00:00,-6.5,16.2,41.6
2015-08-28 14:10:00,-6.3,16.3,46.0
2015-08-28 14:20:00,-6.3,16.3,44.1
2015-08-28 14:30:00,-6.2,16.4,43.0
2015-08-28 14:40:00,-6.5,16.7,45.4
2015-08-28 14:50:00,-6.6,16.7,46.5
2015-08-28 15:00:00,-6.2,16.8,45.4
2015-08-28 15:10:00,-6.1,17.1,46.5
2015-08-28 15:20:00,-5.9,17.5,46.6
2015-08-28 15:30:00,-5.9,17.3,47.7
2015-08-28 15:40:00,-5.9,17.0,44.2
2015-08-28 15:50:00,-5.4,17.4,47.3
2015-08-28 16:00:00,-5.0,17.5,37.2
2015-08-28 16:10:00,-5.4,17.4,46.9
2015-08-28 16:20:00,-5.5,17.4,46.8
2015-08-28 16:30:00,-5.6,17.3,48.9
2015-08-28 16:40:00,-5.6,17.4,47.0
2015-08-28 16:50:00,-5.4,17.2,46.7
2015-08-28 17:00:00,-5.3,17.4,43.8
2015-08-28 17:10:00,-4.8,17.5,41.7
2015-08-28 17:20:00,-4.6,17.2,41.6
2015-08-28 17:30:00,-5.2,17.8,40.9
2015-08-28 17:40:00,-4.9,17.3,45.1
2015-08-28 17:50:00,-5.0,17.0,51.7
2015-08-28 18:00:00,-5.9,16.6,53.0
2015-08-28 18:10:00,-6.8,16.6,51.2
2015-08-28 18:20:00,-7.0,16.4,55.9
2015-08-28 18:30:00,-7.4,16.2,59.0
2015-08-28 18:40:00,-8.0,15.8,60.7
2015-08-28 18:50:00,-8.0,15.3,63.7
2015-08-28 19:00:00,-8.0,14.9,65.5
2015-08-28 19:10:00,-7.9,14.1,69.0
2015-08-28 19:20:00,-8.0,13.5,71.7
2015-08-28 19:30:00,-7.9,13.3,73.4
2015-08-28 19:40:00,-7.7,13.1,74.0
2015-08-28 19:50:00,-7.5,13.1,74.5
2015-08-28 20:00:00,-7.3,12.9,76.0
2015-08-28 20:10:00,-7.2,12.6,77.9
2015-08-28 20:20:00,-7.3,12.5,79.8
2015-08-28 20:30:00,-7.3,12.2,81.4
2015-08-28 20:40:00,-7.2,12.2,81.4
2015-08-28 20:50:00,-7.2,12.2,80.6
2015-08-28 21:00:00,-7.4,12.1,81.0
2015-08-28 21:10:00,-7.4,12.0,81.4
2015-08-28 21:20:00,-7.4,11.9,81.5
2015-08-28 21:30:00,-7.2,11.9,80.6
2015-08-28 21:40:00,-6.9,11.9,79.5
2015-08-28 21:50:00,-6.9,12.0,78.2
2015-08-28 22:00:00,-6.9,12.3,75.8
2015-08-28 22:10:00,-6.6,12.6,72.5
2015-08-28 22:20:00,-6.4,12.7,71.4
2015-08-28 22:30:00,-6.1,12.9,69.9
2015-08-28 22:40:00,-6.0,12.6,70.8
2015-08-28 22:50:00,-6.4,12.7,68.9
2015-08-28 23:00:00,-6.5,12.5,69.5
2015-08-28 23:10:00,-6.2,12.4,70.5
2015-08-28 23:20:00,-6.0,12.6,69.5
2015-08-28 23:30:00,-6.1,12.6,69.2
2015-08-28 23:40:00,-6.4,12.4,70.0
2015-08-28 23:50:00,-6.2,12.4,68.9
2015-08-29 00:00:00,-6.1,12.4,67.7
2015-08-29 00:10:00,-6.1,12.4,67.7
2015-08-29 00:20:00,-5.6,12.3,66.5
2015-08-29 00:30:00,-5.4,12.2,66.6
2015-08-29 00:40:00,-5.7,12.2,66.9
2015-08-29 00:50:00,-6.1,12.3,67.1
2015-08-29 01:00:00,-6.1,12.2,69.0
2015-08-29 01:10:00,-5.7,12.0,69.5
2015-08-29 01:20:00,-6.2,12.0,60.5
2015-08-29 01:30:00,-6.6,12.2,60.5
2015-08-29 01:40:00,-6.2,12.1,60.8
2015-08-29 01:50:00,-5.8,12.1,55.9
2015-08-29 02:00:00,-5.5,12.2,60.9
2015-08-29 02:10:00,-5.7,11.7,73.7
2015-08-29 02:20:00,-6.1,11.6,74.0
2015-08-29 02:30:00,-6.0,11.6,68.8
2015-08-29 02:40:00,-5.8,12.0,58.8
2015-08-29 02:50:00,-6.0,12.3,55.7
2015-08-29 03:00:00,-6.0,12.3,55.6
2015-08-29 03:10:00,-6.2,12.2,54.8
2015-08-29 03:20:00,-5.8,12.3,52.9
2015-08-29 03:30:00,-5.5,12.4,50.3
2015-08-29 03:40:00,-5.3,12.7,49.1
2015-08-29 03:50:00,-5.5,12.6,50.7
2015-08-29 04:00:00,-6.0,12.6,49.2
2015-08-29 04:10:00,-5.8,12.7,47.5
2015-08-29 04:20:00,-5.4,12.6,47.0
2015-08-29 04:30:00,-5.4,12.5,46.4
2015-08-29 04:40:00,-5.8,12.6,46.9
2015-08-29 04:50:00,-5.9,12.6,44.4
2015-08-29 05:00:00,-5.8,12.4,44.2
2015-08-29 05:10:00,-5.6,12.1,44.1
2015-08-29 05:20:00,-5.7,12.2,43.9
2015-08-29 05:30:00,-6.1,12.1,48.7
2015-08-29 05:40:00,-5.5,12.1,52.5
2015-08-29 05:50:00,-5.3,12.1,53.5
2015-08-29 06:00:00,-5.7,12.2,54.0
2015-08-29 06:10:00,-5.8,12.1,50.2
2015-08-29 06:20:00,-5.1,12.5,43.2
2015-08-29 06:30:00,-4.8,12.7,41.0
2015-08-29 06:40:00,-5.3,12.9,37.7
2015-08-29 06:50:00,-5.9,13.1,36.3
2015-08-29 07:00:00,-6.3,13.1,37.2
2015-08-29 07:10:00,-6.7,13.4,35.0
2015-08-29 07:20:00,-6.7,13.5,32.6
2015-08-29 07:30:00,-6.7,13.7,31.3
2015-08-29 07:40:00,-7.2,14.1,31.5
2015-08-29 07:50:00,-7.9,14.1,30.0
2015-08-29 08:00:00,-8.6,14.3,30.3
2015-08-29 08:10:00,-8.8,14.4,31.6
2015-08-29 08:20:00,-9.1,14.4,33.1
2015-08-29 08:30:00,-9.2,14.5,33.6
2015-08-29 08:40:00,-9.0,14.4,34.1
2015-08-29 08:50:00,-8.7,14.7,35.8
2015-08-29 09:00:00,-8.5,14.6,39.5
2015-08-29 09:10:00,-8.6,14.7,39.9
2015-08-29 09:20:00,-8.6,14.7,39.8
2015-08-29 09:30:00,-8.6,14.5,43.3
2015-08-29 09:40:00,-8.4,14.4,44.7
2015-08-29 09:50:00,-8.0,14.6,42.9
2015-08-29 10:00:00,-8.0,14.8,41.7
2015-08-29 10:10:00,-7.7,15.0,40.1
2015-08-29 10:20:00,-7.6,15.2,40.4
2015-08-29 10:30:00,-7.5,15.3,41.9
2015-08-29 10:40:00,-7.2,15.4,40.7
2015-08-29 10:50:00,-7.4,15.7,40.1
2015-08-29 11:00:00,-7.3,15.8,38.4
2015-08-29 11:10:00,-6.7,15.8,40.0
2015-08-29 11:20:00,-6.7,15.9,38.7
2015-08-29 11:30:00,-6.8,16.0,37.1
2015-08-29 11:40:00,-7.3,16.1,37.4
2015-08-29 11:50:00,-7.5,16.1,37.0
2015-08-29 12:00:00,-7.1,16.5,37.7
2015-08-29 12:10:00,-6.8,16.4,36.3
2015-08-29 12:20:00,-6.7,16.5,36.4
2015-08-29 12:30:00,-6.6,16.8,36.7
2015-08-29 12:40:00,-7.2,17.2,36.2
2015-08-29 12:50:00,-7.6,17.4,35.5
2015-08-29 13:00:00,-7.3,17.0,35.5
2015-08-29 13:10:00,-6.9,17.3,37.8
2015-08-29 13:20:00,-7.5,17.5,35.2
2015-08-29 13:30:00,-8.0,17.7,38.2
2015-08-29 13:40:00,-6.9,18.0,37.2
2015-08-29 13:50:00,-6.8,17.7,35.6
2015-08-29 14:00:00,-6.6,17.5,35.2
2015-08-29 14:10:00,-6.5,17.5,34.4
2015-08-29 14:20:00,-6.5,17.6,33.8
2015-08-29 14:30:00,-6.2,17.8,34.5
2015-08-29 14:40:00,-6.0,17.7,33.0
2015-08-29 14:50:00,-6.1,17.7,33.6
2015-08-29 15:00:00,-6.1,17.8,32.5
2015-08-29 15:10:00,-6.5,17.6,32.8
2015-08-29 15:20:00,-6.6,18.0,33.5
2015-08-29 15:30:00,-6.2,17.9,31.9
2015-08-29 15:40:00,-6.2,17.9,31.2
2015-08-29 15:50:00,-5.5,18.2,32.2
2015-08-29 16:00:00,-5.0,18.4,31.7
2015-08-29 16:10:00,-4.6,18.6,32.4
2015-08-29 16:20:00,-4.6,18.7,33.3
2015-08-29 16:30:00,-4.8,18.6,32.1
2015-08-29 16:40:00,-5.3,18.2,33.7
2015-08-29 16:50:00,-5.4,18.2,35.6
2015-08-29 17:00:00,-4.4,18.2,35.7
2015-08-29 17:10:00,-4.4,18.3,36.2
2015-08-29 17:20:00,-5.2,18.2,37.8
2015-08-29 17:30:00,-5.4,17.9,39.1
2015-08-29 17:40:00,-5.3,17.9,39.7
2015-08-29 17:50:00,-5.6,17.6,40.8
2015-08-29 18:00:00,-6.0,17.5,42.1
2015-08-29 18:10:00,-6.7,17.4,44.4
2015-08-29 18:20:00,-5.6,17.1,45.7
2015-08-29 18:30:00,-6.3,16.9,46.4
2015-08-29 18:40:00,-6.4,16.7,47.0
2015-08-29 18:50:00,-7.3,16.6,47.8
2015-08-29 19:00:00,-8.1,16.3,48.6
2015-08-29 19:10:00,-8.2,15.4,50.7
2015-08-29 19:20:00,-8.1,14.8,52.1
2015-08-29 19:30:00,-8.0,14.7,53.0
2015-08-29 19:40:00,-7.9,14.5,53.4
2015-08-29 19:50:00,-7.7,14.4,53.5
2015-08-29 20:00:00,-7.7,14.2,54.2
2015-08-29 20:10:00,-7.8,14.0,54.7
2015-08-29 20:20:00,-7.6,13.9,54.5
2015-08-29 20:30:00,-7.6,13.9,53.2
2015-08-29 20:40:00,-7.6,13.7,53.2
2015-08-29 20:50:00,-7.6,13.6,54.5
2015-08-29 21:00:00,-7.5,13.3,56.4
2015-08-29 21:10:00,-7.6,13.2,57.6
2015-08-29 21:20:00,-7.4,13.0,57.5
2015-08-29 21:30:00,-7.3,13.0,57.9
2015-08-29 21:40:00,-7.1,12.9,57.5
2015-08-29 21:50:00,-7.3,12.8,56.4
2015-08-29 22:00:00,-7.6,12.7,54.9
2015-08-29 22:10:00,-7.6,12.7,54.8
2015-08-29 22:20:00,-7.6,12.6,54.6
2015-08-29 22:30:00,-7.8,12.6,55.0
2015-08-29 22:40:00,-7.6,12.5,55.3
2015-08-29 22:50:00,-6.8,12.6,55.4
2015-08-29 23:00:00,-6.4,12.7,55.0
2015-08-29 23:10:00,-6.9,12.2,58.0
2015-08-29 23:20:00,-7.6,12.1,59.1
2015-08-29 23:30:00,-7.6,11.9,59.8
2015-08-29 23:40:00,-7.5,11.8,60.3
2015-08-29 23:50:00,-7.5,11.9,60.2
2015-08-30 00:00:00,-7.6,12.1,58.6
2015-08-30 00:10:00,-7.2,12.2,57.7
2015-08-30 00:20:00,-6.9,12.0,58.9
2015-08-30 00:30:00,-6.1,12.0,58.1
2015-08-30 00:40:00,-5.9,12.5,55.1
2015-08-30 00:50:00,-5.7,12.6,52.1
2015-08-30 01:00:00,-5.3,12.6,51.1
2015-08-30 01:10:00,-4.8,12.3,52.9
2015-08-30 01:20:00,-4.3,12.2,53.5
2015-08-30 01:30:00,-4.5,12.2,53.3
2015-08-30 01:40:00,-4.1,12.4,52.4
2015-08-30 01:50:00,-4.1,12.4,52.1
2015-08-30 02:00:00,-4.4,12.5,51.8
2015-08-30 02:10:00,-4.6,12.1,54.5
2015-08-30 02:20:00,-4.5,12.2,55.7
2015-08-30 02:30:00,-4.2,12.3,54.4
2015-08-30 02:40:00,-4.3,12.4,52.5
2015-08-30 02:50:00,-4.1,12.2,51.9
2015-08-30 03:00:00,-4.0,12.2,50.9
2015-08-30 03:10:00,-5.8,12.3,49.7
2015-08-30 03:20:00,-5.0,12.2,50.1
2015-08-30 03:30:00,-4.7,11.8,51.5
2015-08-30 03:40:00,-4.5,11.6,52.8
2015-08-30 03:50:00,-3.7,11.7,54.2
2015-08-30 04:00:00,-4.0,11.7,53.3
2015-08-30 04:10:00,-4.8,11.5,52.8
2015-08-30 04:20:00,-4.7,11.5,52.7
2015-08-30 04:30:00,-4.8,11.2,54.3
2015-08-30 04:40:00,-4.9,11.0,55.3
2015-08-30 04:50:00,-4.1,11.1,54.7
2015-08-30 05:00:00,-3.6,11.0,55.2
2015-08-30 05:10:00,-3.2,10.7,56.3
2015-08-30 05:20:00,-3.2,10.7,56.4
2015-08-30 05:30:00,-2.5,11.0,56.7
2015-08-30 05:40:00,-2.4,11.2,54.1
2015-08-30 05:50:00,-2.8,11.3,44.4
2015-08-30 06:00:00,-2.7,11.2,46.4
2015-08-30 06:10:00,-2.9,11.2,48.2
2015-08-30 06:20:00,-3.7,10.9,48.6
2015-08-30 06:30:00,-4.1,10.8,49.7
2015-08-30 06:40:00,-3.5,10.7,49.2
2015-08-30 06:50:00,-2.6,10.5,50.5
2015-08-30 07:00:00,-1.9,11.2,52.9
2015-08-30 07:10:00,-2.3,12.7,38.6
2015-08-30 07:20:00,-3.3,13.4,32.8
2015-08-30 07:30:00,-4.4,13.6,41.1
2015-08-30 07:40:00,-5.5,14.2,41.1
2015-08-30 07:50:00,-6.6,13.6,42.2
2015-08-30 08:00:00,-7.5,13.7,43.3
2015-08-30 08:10:00,-7.9,13.7,43.6
2015-08-30 08:20:00,-8.5,14.0,35.7
2015-08-30 08:30:00,-9.1,14.2,36.4
2015-08-30 08:40:00,-9.1,14.1,40.6
2015-08-30 08:50:00,-9.1,14.5,37.4
2015-08-30 09:00:00,-9.3,15.2,30.7
2015-08-30 09:10:00,-9.6,14.9,30.5
2015-08-30 09:20:00,-9.4,14.6,16.1
2015-08-30 09:30:00,-8.9,14.4,17.8
2015-08-30 09:40:00,-8.1,14.2,18.2
2015-08-30 09:50:00,-6.9,14.2,21.4
2015-08-30 10:00:00,-6.3,14.2,23.4
2015-08-30 10:10:00,-6.0,14.4,25.4
2015-08-30 10:20:00,-6.4,14.6,22.9
2015-08-30 10:30:00,-6.7,14.9,23.7
2015-08-30 10:40:00,-6.2,14.9,26.5
2015-08-30 10:50:00,-6.0,14.7,24.4
2015-08-30 11:00:00,-6.1,14.7,27.5
2015-08-30 11:10:00,-6.1,15.1,26.6
2015-08-30 11:20:00,-6.3,15.0,27.8
2015-08-30 11:30:00,-6.5,15.4,28.5
2015-08-30 11:40:00,-6.6,15.8,25.4
2015-08-30 11:50:00,-6.9,15.9,25.4
2015-08-30 12:00:00,-6.6,15.7,23.9
2015-08-30 12:10:00,-6.5,15.8,24.5
2015-08-30 12:20:00,-6.3,16.0,23.8
2015-08-30 12:30:00,-6.5,15.9,22.9
2015-08-30 12:40:00,-6.5,16.0,24.8
2015-08-30 12:50:00,-6.5,16.3,25.2
2015-08-30 13:00:00,-6.6,16.4,24.3
2015-08-30 13:10:00,-6.3,16.5,25.7
2015-08-30 13:20:00,-6.1,16.6,26.0
2015-08-30 13:30:00,-6.6,17.0,25.6
2015-08-30 13:40:00,-7.0,17.2,25.7
2015-08-30 13:50:00,-7.6,17.5,26.3
2015-08-30 14:00:00,-7.5,17.5,27.6
2015-08-30 14:10:00,-7.1,17.5,27.0
2015-08-30 14:20:00,-6.9,17.1,27.3
2015-08-30 14:30:00,-6.6,17.5,29.5
2015-08-30 14:40:00,-6.5,17.6,27.6
2015-08-30 14:50:00,-6.3,17.6,28.9
2015-08-30 15:00:00,-6.4,17.5,28.1
2015-08-30 15:10:00,-6.6,17.7,29.0
2015-08-30 15:20:00,-6.4,17.7,29.5
